,Date_YMD,Date_Hour,Presence or absence of a person,Accumulation of accidents
819,2021-02-04,3:00,0,0
820,2021-02-04,4:00,1,1
821,2021-02-04,5:00,1,2
822,2021-02-04,6:00,0,2
823,2021-02-04,7:00,0,2
824,2021-02-04,8:00,0,2
825,2021-02-04,9:00,0,2
826,2021-02-04,10:00,0,2
827,2021-02-04,11:00,1,3
828,2021-02-04,12:00,0,3
829,2021-02-04,13:00,1,4
830,2021-02-04,14:00,1,5
831,2021-02-04,15:00,0,5
832,2021-02-04,16:00,0,5
833,2021-02-04,17:00,0,5
834,2021-02-04,18:00,0,5
835,2021-02-04,19:00,0,5
836,2021-02-04,20:00,0,5
837,2021-02-04,21:00,0,5
838,2021-02-04,22:00,0,5
839,2021-02-04,23:00,0,5
840,2021-02-05,0:00,0,0
841,2021-02-05,1:00,0,0
842,2021-02-05,2:00,0,0
843,2021-02-05,3:00,0,0
844,2021-02-05,4:00,0,0
845,2021-02-05,5:00,0,0
846,2021-02-05,6:00,0,0
847,2021-02-05,7:00,1,1
848,2021-02-05,8:00,1,2
849,2021-02-05,9:00,0,2
850,2021-02-05,10:00,0,2
851,2021-02-05,11:00,1,3
852,2021-02-05,12:00,0,3
853,2021-02-05,13:00,1,4
854,2021-02-05,14:00,0,4
855,2021-02-05,15:00,0,4
856,2021-02-05,16:00,0,4
857,2021-02-05,17:00,0,4
858,2021-02-05,18:00,0,4
859,2021-02-05,19:00,0,4
860,2021-02-05,20:00,0,4
861,2021-02-05,21:00,0,4
862,2021-02-05,22:00,0,4
863,2021-02-05,23:00,0,4
864,2021-02-06,0:00,0,0
865,2021-02-06,1:00,0,0
866,2021-02-06,2:00,0,0
867,2021-02-06,3:00,1,1
868,2021-02-06,4:00,1,2
869,2021-02-06,5:00,0,2
870,2021-02-06,6:00,0,2
871,2021-02-06,7:00,0,2
872,2021-02-06,8:00,0,2
873,2021-02-06,9:00,0,2
874,2021-02-06,10:00,0,2
875,2021-02-06,11:00,0,2
876,2021-02-06,12:00,0,2
877,2021-02-06,13:00,0,2
878,2021-02-06,14:00,0,2
879,2021-02-06,15:00,0,2
880,2021-02-06,16:00,0,2
881,2021-02-06,17:00,0,2
882,2021-02-06,18:00,0,2
883,2021-02-06,19:00,0,2
884,2021-02-06,20:00,1,3
885,2021-02-06,21:00,0,3
886,2021-02-06,22:00,1,4
887,2021-02-06,23:00,0,4
888,2021-02-07,0:00,0,0
889,2021-02-07,1:00,0,0
890,2021-02-07,2:00,0,0
891,2021-02-07,3:00,1,1
892,2021-02-07,4:00,1,2
893,2021-02-07,5:00,0,2
894,2021-02-07,6:00,1,3
895,2021-02-07,7:00,1,4
896,2021-02-07,8:00,1,5
897,2021-02-07,9:00,1,6
898,2021-02-07,10:00,0,6
899,2021-02-07,11:00,0,6
900,2021-02-07,12:00,0,6
901,2021-02-07,13:00,0,6
902,2021-02-07,14:00,0,6
903,2021-02-07,15:00,0,6
904,2021-02-07,16:00,1,7
905,2021-02-07,17:00,0,7
906,2021-02-07,18:00,1,8
907,2021-02-07,19:00,0,8
908,2021-02-07,20:00,0,8
909,2021-02-07,21:00,0,8
910,2021-02-07,22:00,1,9
911,2021-02-07,23:00,1,10
912,2021-02-08,0:00,0,0
913,2021-02-08,1:00,0,0
914,2021-02-08,2:00,0,0
915,2021-02-08,3:00,0,0
916,2021-02-08,4:00,0,0
917,2021-02-08,5:00,0,0
918,2021-02-08,6:00,0,0
919,2021-02-08,7:00,0,0
920,2021-02-08,8:00,0,0
921,2021-02-08,9:00,1,1
922,2021-02-08,10:00,0,1
923,2021-02-08,11:00,0,1
924,2021-02-08,12:00,0,1
925,2021-02-08,13:00,0,1
926,2021-02-08,14:00,0,1
927,2021-02-08,15:00,1,2
928,2021-02-08,16:00,1,3
929,2021-02-08,17:00,0,3
930,2021-02-08,18:00,0,3
931,2021-02-08,19:00,0,3
932,2021-02-08,20:00,0,3
933,2021-02-08,21:00,0,3
934,2021-02-08,22:00,0,3
935,2021-02-08,23:00,1,4
936,2021-02-09,0:00,0,0
937,2021-02-09,1:00,0,0
938,2021-02-09,2:00,1,1
939,2021-02-09,3:00,0,1
940,2021-02-09,4:00,0,1
941,2021-02-09,5:00,0,1
942,2021-02-09,6:00,1,2
943,2021-02-09,7:00,0,2
944,2021-02-09,8:00,0,2
945,2021-02-09,9:00,1,3
946,2021-02-09,10:00,0,3
947,2021-02-09,11:00,1,4
948,2021-02-09,12:00,0,4
949,2021-02-09,13:00,0,4
950,2021-02-09,14:00,0,4
951,2021-02-09,15:00,1,5
952,2021-02-09,16:00,0,5
953,2021-02-09,17:00,0,5
954,2021-02-09,18:00,0,5
955,2021-02-09,19:00,0,5
956,2021-02-09,20:00,0,5
957,2021-02-09,21:00,0,5
958,2021-02-09,22:00,1,6
959,2021-02-09,23:00,0,6
960,2021-02-10,0:00,0,0
961,2021-02-10,1:00,0,0
962,2021-02-10,2:00,0,0
963,2021-02-10,3:00,0,0
964,2021-02-10,4:00,1,1
965,2021-02-10,5:00,0,1
966,2021-02-10,6:00,1,2
967,2021-02-10,7:00,0,2
968,2021-02-10,8:00,1,3
969,2021-02-10,9:00,0,3
970,2021-02-10,10:00,1,4
971,2021-02-10,11:00,0,4
972,2021-02-10,12:00,0,4
973,2021-02-10,13:00,1,5
974,2021-02-10,14:00,0,5
975,2021-02-10,15:00,1,6
976,2021-02-10,16:00,1,7
977,2021-02-10,17:00,0,7
978,2021-02-10,18:00,0,7
979,2021-02-10,19:00,0,7
980,2021-02-10,20:00,0,7
981,2021-02-10,21:00,0,7
982,2021-02-10,22:00,0,7
983,2021-02-10,23:00,1,8
984,2021-02-11,0:00,0,0
985,2021-02-11,1:00,0,0
986,2021-02-11,2:00,0,0
987,2021-02-11,3:00,0,0
988,2021-02-11,4:00,1,1
989,2021-02-11,5:00,0,1
990,2021-02-11,6:00,0,1
991,2021-02-11,7:00,0,1
992,2021-02-11,8:00,0,1
993,2021-02-11,9:00,0,1
994,2021-02-11,10:00,1,2
995,2021-02-11,11:00,0,2
996,2021-02-11,12:00,0,2
997,2021-02-11,13:00,0,2
998,2021-02-11,14:00,1,3
999,2021-02-11,15:00,0,3
1000,2021-02-11,16:00,1,4
1001,2021-02-11,17:00,0,4
1002,2021-02-11,18:00,0,4
1003,2021-02-11,19:00,1,5
1004,2021-02-11,20:00,1,6
1005,2021-02-11,21:00,0,6
1006,2021-02-11,22:00,0,6
1007,2021-02-11,23:00,0,6
1008,2021-02-12,0:00,1,1
1009,2021-02-12,1:00,1,2
1010,2021-02-12,2:00,0,2
1011,2021-02-12,3:00,1,3
1012,2021-02-12,4:00,0,3
1013,2021-02-12,5:00,1,4
1014,2021-02-12,6:00,1,5
1015,2021-02-12,7:00,0,5
1016,2021-02-12,8:00,0,5
1017,2021-02-12,9:00,0,5
1018,2021-02-12,10:00,0,5
1019,2021-02-12,11:00,1,6
1020,2021-02-12,12:00,0,6
1021,2021-02-12,13:00,0,6
1022,2021-02-12,14:00,1,7
1023,2021-02-12,15:00,0,7
1024,2021-02-12,16:00,0,7
1025,2021-02-12,17:00,0,7
1026,2021-02-12,18:00,1,8
1027,2021-02-12,19:00,1,9
1028,2021-02-12,20:00,0,9
1029,2021-02-12,21:00,0,9
1030,2021-02-12,22:00,1,10
1031,2021-02-12,23:00,1,11
1032,2021-02-13,0:00,1,1
1033,2021-02-13,1:00,0,1
1034,2021-02-13,2:00,1,2
1035,2021-02-13,3:00,0,2
1036,2021-02-13,4:00,0,2
1037,2021-02-13,5:00,0,2
1038,2021-02-13,6:00,0,2
1039,2021-02-13,7:00,1,3
1040,2021-02-13,8:00,0,3
1041,2021-02-13,9:00,0,3
1042,2021-02-13,10:00,0,3
1043,2021-02-13,11:00,0,3
1044,2021-02-13,12:00,0,3
1045,2021-02-13,13:00,0,3
1046,2021-02-13,14:00,0,3
1047,2021-02-13,15:00,0,3
1048,2021-02-13,16:00,0,3
1049,2021-02-13,17:00,0,3
1050,2021-02-13,18:00,1,4
1051,2021-02-13,19:00,0,4
1052,2021-02-13,20:00,0,4
1053,2021-02-13,21:00,0,4
1054,2021-02-13,22:00,1,5
1055,2021-02-13,23:00,0,5
1056,2021-02-14,0:00,1,1
1057,2021-02-14,1:00,0,1
1058,2021-02-14,2:00,1,2
1059,2021-02-14,3:00,1,3
1060,2021-02-14,4:00,1,4
1061,2021-02-14,5:00,0,4
1062,2021-02-14,6:00,0,4
1063,2021-02-14,7:00,0,4
1064,2021-02-14,8:00,1,5
1065,2021-02-14,9:00,0,5
1066,2021-02-14,10:00,1,6
1067,2021-02-14,11:00,1,7
1068,2021-02-14,12:00,1,8
1069,2021-02-14,13:00,1,9
1070,2021-02-14,14:00,0,9
1071,2021-02-14,15:00,0,9
1072,2021-02-14,16:00,0,9
1073,2021-02-14,17:00,1,10
1074,2021-02-14,18:00,1,11
1075,2021-02-14,19:00,1,12
1076,2021-02-14,20:00,0,12
1077,2021-02-14,21:00,0,12
1078,2021-02-14,22:00,1,13
1079,2021-02-14,23:00,0,13
1080,2021-02-15,0:00,0,0
1081,2021-02-15,1:00,0,0
1082,2021-02-15,2:00,1,1
1083,2021-02-15,3:00,1,2
1084,2021-02-15,4:00,0,2
1085,2021-02-15,5:00,0,2
1086,2021-02-15,6:00,0,2
1087,2021-02-15,7:00,0,2
1088,2021-02-15,8:00,0,2
1089,2021-02-15,9:00,1,3
1090,2021-02-15,10:00,1,4
1091,2021-02-15,11:00,1,5
1092,2021-02-15,12:00,0,5
1093,2021-02-15,13:00,0,5
1094,2021-02-15,14:00,0,5
1095,2021-02-15,15:00,1,6
1096,2021-02-15,16:00,0,6
1097,2021-02-15,17:00,0,6
1098,2021-02-15,18:00,0,6
1099,2021-02-15,19:00,1,7
1100,2021-02-15,20:00,0,7
1101,2021-02-15,21:00,0,7
1102,2021-02-15,22:00,0,7
1103,2021-02-15,23:00,0,7
1104,2021-02-16,0:00,0,0
1105,2021-02-16,1:00,0,0
1106,2021-02-16,2:00,0,0
1107,2021-02-16,3:00,0,0
1108,2021-02-16,4:00,1,1
1109,2021-02-16,5:00,0,1
1110,2021-02-16,6:00,0,1
1111,2021-02-16,7:00,0,1
1112,2021-02-16,8:00,1,2
1113,2021-02-16,9:00,0,2
1114,2021-02-16,10:00,0,2
1115,2021-02-16,11:00,0,2
1116,2021-02-16,12:00,1,3
1117,2021-02-16,13:00,1,4
1118,2021-02-16,14:00,0,4
1119,2021-02-16,15:00,0,4
1120,2021-02-16,16:00,1,5
1121,2021-02-16,17:00,0,5
1122,2021-02-16,18:00,0,5
1123,2021-02-16,19:00,0,5
1124,2021-02-16,20:00,0,5
1125,2021-02-16,21:00,0,5
1126,2021-02-16,22:00,1,6
1127,2021-02-16,23:00,1,7
1128,2021-02-17,0:00,1,1
1129,2021-02-17,1:00,1,2
1130,2021-02-17,2:00,1,3
1131,2021-02-17,3:00,0,3
1132,2021-02-17,4:00,0,3
1133,2021-02-17,5:00,0,3
1134,2021-02-17,6:00,0,3
1135,2021-02-17,7:00,1,4
1136,2021-02-17,8:00,0,4
1137,2021-02-17,9:00,0,4
1138,2021-02-17,10:00,0,4
1139,2021-02-17,11:00,0,4
1140,2021-02-17,12:00,0,4
1141,2021-02-17,13:00,1,5
1142,2021-02-17,14:00,0,5
1143,2021-02-17,15:00,0,5
1144,2021-02-17,16:00,1,6
1145,2021-02-17,17:00,0,6
1146,2021-02-17,18:00,1,7
1147,2021-02-17,19:00,1,8
1148,2021-02-17,20:00,0,8
1149,2021-02-17,21:00,0,8
1150,2021-02-17,22:00,1,9
1151,2021-02-17,23:00,1,10
1152,2021-02-18,0:00,0,0
1153,2021-02-18,1:00,0,0
1154,2021-02-18,2:00,0,0
1155,2021-02-18,3:00,0,0
1156,2021-02-18,4:00,1,1
1157,2021-02-18,5:00,0,1
1158,2021-02-18,6:00,0,1
1159,2021-02-18,7:00,1,2
1160,2021-02-18,8:00,0,2
1161,2021-02-18,9:00,0,2
1162,2021-02-18,10:00,1,3
1163,2021-02-18,11:00,1,4
1164,2021-02-18,12:00,0,4
1165,2021-02-18,13:00,0,4
1166,2021-02-18,14:00,0,4
1167,2021-02-18,15:00,1,5
1168,2021-02-18,16:00,0,5
1169,2021-02-18,17:00,1,6
1170,2021-02-18,18:00,1,7
1171,2021-02-18,19:00,0,7
1172,2021-02-18,20:00,0,7
1173,2021-02-18,21:00,0,7
1174,2021-02-18,22:00,1,8
1175,2021-02-18,23:00,0,8
1176,2021-02-19,0:00,0,0
1177,2021-02-19,1:00,0,0
1178,2021-02-19,2:00,0,0
1179,2021-02-19,3:00,0,0
1180,2021-02-19,4:00,1,1
1181,2021-02-19,5:00,0,1
1182,2021-02-19,6:00,1,2
1183,2021-02-19,7:00,0,2
1184,2021-02-19,8:00,0,2
1185,2021-02-19,9:00,0,2
1186,2021-02-19,10:00,0,2
1187,2021-02-19,11:00,1,3
1188,2021-02-19,12:00,0,3
1189,2021-02-19,13:00,0,3
1190,2021-02-19,14:00,0,3
1191,2021-02-19,15:00,1,4
1192,2021-02-19,16:00,0,4
1193,2021-02-19,17:00,1,5
1194,2021-02-19,18:00,1,6
1195,2021-02-19,19:00,0,6
1196,2021-02-19,20:00,0,6
1197,2021-02-19,21:00,0,6
1198,2021-02-19,22:00,0,6
1199,2021-02-19,23:00,1,7
1200,2021-02-20,0:00,0,0
1201,2021-02-20,1:00,0,0
1202,2021-02-20,2:00,0,0
1203,2021-02-20,3:00,0,0
1204,2021-02-20,4:00,1,1
1205,2021-02-20,5:00,0,1
1206,2021-02-20,6:00,1,2
1207,2021-02-20,7:00,0,2
1208,2021-02-20,8:00,0,2
1209,2021-02-20,9:00,1,3
1210,2021-02-20,10:00,0,3
1211,2021-02-20,11:00,1,4
1212,2021-02-20,12:00,0,4
1213,2021-02-20,13:00,0,4
1214,2021-02-20,14:00,0,4
1215,2021-02-20,15:00,0,4
1216,2021-02-20,16:00,0,4
1217,2021-02-20,17:00,1,5
1218,2021-02-20,18:00,0,5
1219,2021-02-20,19:00,0,5
1220,2021-02-20,20:00,0,5
1221,2021-02-20,21:00,0,5
1222,2021-02-20,22:00,0,5
1223,2021-02-20,23:00,1,6
1224,2021-02-21,0:00,0,0
1225,2021-02-21,1:00,0,0
1226,2021-02-21,2:00,0,0
1227,2021-02-21,3:00,0,0
1228,2021-02-21,4:00,0,0
1229,2021-02-21,5:00,0,0
1230,2021-02-21,6:00,0,0
1231,2021-02-21,7:00,0,0
1232,2021-02-21,8:00,0,0
1233,2021-02-21,9:00,1,1
1234,2021-02-21,10:00,0,1
1235,2021-02-21,11:00,1,2
1236,2021-02-21,12:00,0,2
1237,2021-02-21,13:00,0,2
1238,2021-02-21,14:00,1,3
1239,2021-02-21,15:00,0,3
1240,2021-02-21,16:00,0,3
1241,2021-02-21,17:00,0,3
1242,2021-02-21,18:00,0,3
1243,2021-02-21,19:00,1,4
1244,2021-02-21,20:00,0,4
1245,2021-02-21,21:00,0,4
1246,2021-02-21,22:00,0,4
1247,2021-02-21,23:00,0,4
1248,2021-02-22,0:00,0,0
1249,2021-02-22,1:00,0,0
1250,2021-02-22,2:00,1,1
1251,2021-02-22,3:00,0,1
1252,2021-02-22,4:00,0,1
1253,2021-02-22,5:00,0,1
1254,2021-02-22,6:00,0,1
1255,2021-02-22,7:00,0,1
1256,2021-02-22,8:00,0,1
1257,2021-02-22,9:00,1,2
1258,2021-02-22,10:00,1,3
1259,2021-02-22,11:00,0,3
1260,2021-02-22,12:00,1,4
1261,2021-02-22,13:00,0,4
1262,2021-02-22,14:00,0,4
1263,2021-02-22,15:00,1,5
1264,2021-02-22,16:00,0,5
1265,2021-02-22,17:00,0,5
1266,2021-02-22,18:00,1,6
1267,2021-02-22,19:00,0,6
1268,2021-02-22,20:00,0,6
1269,2021-02-22,21:00,0,6
1270,2021-02-22,22:00,0,6
1271,2021-02-22,23:00,0,6
1272,2021-02-23,0:00,0,0
1273,2021-02-23,1:00,0,0
1274,2021-02-23,2:00,0,0
1275,2021-02-23,3:00,1,1
1276,2021-02-23,4:00,0,1
1277,2021-02-23,5:00,0,1
1278,2021-02-23,6:00,0,1
1279,2021-02-23,7:00,0,1
1280,2021-02-23,8:00,0,1
1281,2021-02-23,9:00,1,2
1282,2021-02-23,10:00,1,3
1283,2021-02-23,11:00,1,4
1284,2021-02-23,12:00,0,4
1285,2021-02-23,13:00,0,4
1286,2021-02-23,14:00,0,4
1287,2021-02-23,15:00,1,5
1288,2021-02-23,16:00,0,5
1289,2021-02-23,17:00,0,5
1290,2021-02-23,18:00,0,5
1291,2021-02-23,19:00,0,5
1292,2021-02-23,20:00,0,5
1293,2021-02-23,21:00,0,5
1294,2021-02-23,22:00,0,5
1295,2021-02-23,23:00,1,6
1296,2021-02-24,0:00,0,0
1297,2021-02-24,1:00,0,0
1298,2021-02-24,2:00,1,1
1299,2021-02-24,3:00,0,1
1300,2021-02-24,4:00,0,1
1301,2021-02-24,5:00,0,1
1302,2021-02-24,6:00,0,1
1303,2021-02-24,7:00,0,1
1304,2021-02-24,8:00,0,1
1305,2021-02-24,9:00,1,2
1306,2021-02-24,10:00,0,2
1307,2021-02-24,11:00,1,3
1308,2021-02-24,12:00,0,3
1309,2021-02-24,13:00,0,3
1310,2021-02-24,14:00,1,4
1311,2021-02-24,15:00,0,4
1312,2021-02-24,16:00,0,4
1313,2021-02-24,17:00,1,5
1314,2021-02-24,18:00,0,5
1315,2021-02-24,19:00,1,6
1316,2021-02-24,20:00,0,6
1317,2021-02-24,21:00,0,6
1318,2021-02-24,22:00,0,6
1319,2021-02-24,23:00,0,6
1320,2021-02-25,0:00,1,1
1321,2021-02-25,1:00,0,1
1322,2021-02-25,2:00,1,2
1323,2021-02-25,3:00,1,3
1324,2021-02-25,4:00,1,4
1325,2021-02-25,5:00,1,5
1326,2021-02-25,6:00,0,5
1327,2021-02-25,7:00,0,5
1328,2021-02-25,8:00,0,5
1329,2021-02-25,9:00,0,5
1330,2021-02-25,10:00,1,6
1331,2021-02-25,11:00,0,6
1332,2021-02-25,12:00,0,6
1333,2021-02-25,13:00,0,6
1334,2021-02-25,14:00,0,6
1335,2021-02-25,15:00,0,6
1336,2021-02-25,16:00,0,6
1337,2021-02-25,17:00,1,7
1338,2021-02-25,18:00,0,7
1339,2021-02-25,19:00,1,8
1340,2021-02-25,20:00,1,9
1341,2021-02-25,21:00,0,9
1342,2021-02-25,22:00,1,10
1343,2021-02-25,23:00,1,11
1344,2021-02-26,0:00,1,1
1345,2021-02-26,1:00,0,1
1346,2021-02-26,2:00,0,1
1347,2021-02-26,3:00,0,1
1348,2021-02-26,4:00,0,1
1349,2021-02-26,5:00,1,2
1350,2021-02-26,6:00,0,2
1351,2021-02-26,7:00,1,3
1352,2021-02-26,8:00,0,3
1353,2021-02-26,9:00,1,4
1354,2021-02-26,10:00,1,5
1355,2021-02-26,11:00,0,5
1356,2021-02-26,12:00,0,5
1357,2021-02-26,13:00,0,5
1358,2021-02-26,14:00,0,5
1359,2021-02-26,15:00,0,5
1360,2021-02-26,16:00,0,5
1361,2021-02-26,17:00,0,5
1362,2021-02-26,18:00,1,6
1363,2021-02-26,19:00,0,6
1364,2021-02-26,20:00,1,7
1365,2021-02-26,21:00,0,7
1366,2021-02-26,22:00,0,7
1367,2021-02-26,23:00,1,8
1368,2021-02-27,0:00,0,0
1369,2021-02-27,1:00,0,0
1370,2021-02-27,2:00,0,0
1371,2021-02-27,3:00,0,0
1372,2021-02-27,4:00,1,1
1373,2021-02-27,5:00,1,2
1374,2021-02-27,6:00,0,2
1375,2021-02-27,7:00,0,2
1376,2021-02-27,8:00,0,2
1377,2021-02-27,9:00,0,2
1378,2021-02-27,10:00,0,2
1379,2021-02-27,11:00,0,2
1380,2021-02-27,12:00,0,2
1381,2021-02-27,13:00,0,2
1382,2021-02-27,14:00,1,3
1383,2021-02-27,15:00,1,4
1384,2021-02-27,16:00,0,4
1385,2021-02-27,17:00,1,5
1386,2021-02-27,18:00,0,5
1387,2021-02-27,19:00,1,6
1388,2021-02-27,20:00,0,6
1389,2021-02-27,21:00,0,6
1390,2021-02-27,22:00,0,6
1391,2021-02-27,23:00,0,6
1392,2021-02-28,0:00,0,0
1393,2021-02-28,1:00,0,0
1394,2021-02-28,2:00,1,1
1395,2021-02-28,3:00,0,1
1396,2021-02-28,4:00,0,1
1397,2021-02-28,5:00,1,2
1398,2021-02-28,6:00,1,3
1399,2021-02-28,7:00,0,3
1400,2021-02-28,8:00,1,4
1401,2021-02-28,9:00,1,5
1402,2021-02-28,10:00,0,5
1403,2021-02-28,11:00,0,5
1404,2021-02-28,12:00,0,5
1405,2021-02-28,13:00,1,6
1406,2021-02-28,14:00,1,7
1407,2021-02-28,15:00,1,8
1408,2021-02-28,16:00,1,9
1409,2021-02-28,17:00,0,9
1410,2021-02-28,18:00,1,10
1411,2021-02-28,19:00,0,10
1412,2021-02-28,20:00,0,10
1413,2021-02-28,21:00,0,10
1414,2021-02-28,22:00,0,10
1415,2021-02-28,23:00,0,10
1416,2021-03-01,0:00,0,0
1417,2021-03-01,1:00,0,0
1418,2021-03-01,2:00,0,0
1419,2021-03-01,3:00,0,0
1420,2021-03-01,4:00,0,0
1421,2021-03-01,5:00,1,1
1422,2021-03-01,6:00,1,2
1423,2021-03-01,7:00,0,2
1424,2021-03-01,8:00,0,2
1425,2021-03-01,9:00,0,2
1426,2021-03-01,10:00,0,2
1427,2021-03-01,11:00,0,2
1428,2021-03-01,12:00,0,2
1429,2021-03-01,13:00,0,2
1430,2021-03-01,14:00,1,3
1431,2021-03-01,15:00,0,3
1432,2021-03-01,16:00,0,3
1433,2021-03-01,17:00,0,3
1434,2021-03-01,18:00,1,4
1435,2021-03-01,19:00,0,4
1436,2021-03-01,20:00,1,5
1437,2021-03-01,21:00,1,6
1438,2021-03-01,22:00,0,6
1439,2021-03-01,23:00,1,7
1440,2021-03-02,0:00,1,1
1441,2021-03-02,1:00,0,1
1442,2021-03-02,2:00,0,1
1443,2021-03-02,3:00,0,1
1444,2021-03-02,4:00,0,1
1445,2021-03-02,5:00,0,1
1446,2021-03-02,6:00,0,1
1447,2021-03-02,7:00,0,1
1448,2021-03-02,8:00,1,2
1449,2021-03-02,9:00,0,2
1450,2021-03-02,10:00,1,3
1451,2021-03-02,11:00,0,3
1452,2021-03-02,12:00,0,3
1453,2021-03-02,13:00,1,4
1454,2021-03-02,14:00,1,5
1455,2021-03-02,15:00,0,5
1456,2021-03-02,16:00,0,5
1457,2021-03-02,17:00,0,5
1458,2021-03-02,18:00,0,5
1459,2021-03-02,19:00,1,6
1460,2021-03-02,20:00,1,7
1461,2021-03-02,21:00,0,7
1462,2021-03-02,22:00,1,8
1463,2021-03-02,23:00,0,8
1464,2021-03-03,0:00,0,0
1465,2021-03-03,1:00,0,0
1466,2021-03-03,2:00,1,1
1467,2021-03-03,3:00,0,1
1468,2021-03-03,4:00,1,2
1469,2021-03-03,5:00,0,2
1470,2021-03-03,6:00,0,2
1471,2021-03-03,7:00,0,2
1472,2021-03-03,8:00,0,2
1473,2021-03-03,9:00,0,2
1474,2021-03-03,10:00,1,3
1475,2021-03-03,11:00,1,4
1476,2021-03-03,12:00,0,4
1477,2021-03-03,13:00,1,5
1478,2021-03-03,14:00,0,5
1479,2021-03-03,15:00,0,5
1480,2021-03-03,16:00,1,6
1481,2021-03-03,17:00,0,6
1482,2021-03-03,18:00,0,6
1483,2021-03-03,19:00,1,7
1484,2021-03-03,20:00,1,8
1485,2021-03-03,21:00,0,8
1486,2021-03-03,22:00,0,8
1487,2021-03-03,23:00,0,8
1488,2021-03-04,0:00,0,0
1489,2021-03-04,1:00,0,0
1490,2021-03-04,2:00,1,1
1491,2021-03-04,3:00,1,2
1492,2021-03-04,4:00,1,3
1493,2021-03-04,5:00,0,3
1494,2021-03-04,6:00,0,3
1495,2021-03-04,7:00,0,3
1496,2021-03-04,8:00,1,4
1497,2021-03-04,9:00,0,4
1498,2021-03-04,10:00,0,4
1499,2021-03-04,11:00,1,5
1500,2021-03-04,12:00,1,6
1501,2021-03-04,13:00,0,6
1502,2021-03-04,14:00,0,6
1503,2021-03-04,15:00,0,6
1504,2021-03-04,16:00,0,6
1505,2021-03-04,17:00,0,6
1506,2021-03-04,18:00,0,6
1507,2021-03-04,19:00,0,6
1508,2021-03-04,20:00,0,6
1509,2021-03-04,21:00,0,6
1510,2021-03-04,22:00,1,7
1511,2021-03-04,23:00,1,8
1512,2021-03-05,0:00,0,0
1513,2021-03-05,1:00,0,0
1514,2021-03-05,2:00,0,0
1515,2021-03-05,3:00,0,0
1516,2021-03-05,4:00,0,0
1517,2021-03-05,5:00,0,0
1518,2021-03-05,6:00,0,0
1519,2021-03-05,7:00,0,0
1520,2021-03-05,8:00,0,0
1521,2021-03-05,9:00,0,0
1522,2021-03-05,10:00,1,1
1523,2021-03-05,11:00,0,1
1524,2021-03-05,12:00,0,1
1525,2021-03-05,13:00,0,1
1526,2021-03-05,14:00,1,2
1527,2021-03-05,15:00,0,2
1528,2021-03-05,16:00,0,2
1529,2021-03-05,17:00,0,2
1530,2021-03-05,18:00,1,3
1531,2021-03-05,19:00,0,3
1532,2021-03-05,20:00,0,3
1533,2021-03-05,21:00,1,4
1534,2021-03-05,22:00,0,4
1535,2021-03-05,23:00,0,4
1536,2021-03-06,0:00,1,1
1537,2021-03-06,1:00,0,1
1538,2021-03-06,2:00,0,1
1539,2021-03-06,3:00,0,1
1540,2021-03-06,4:00,0,1
1541,2021-03-06,5:00,0,1
1542,2021-03-06,6:00,0,1
1543,2021-03-06,7:00,0,1
1544,2021-03-06,8:00,0,1
1545,2021-03-06,9:00,0,1
1546,2021-03-06,10:00,1,2
1547,2021-03-06,11:00,0,2
1548,2021-03-06,12:00,0,2
1549,2021-03-06,13:00,0,2
1550,2021-03-06,14:00,0,2
1551,2021-03-06,15:00,0,2
1552,2021-03-06,16:00,1,3
1553,2021-03-06,17:00,0,3
1554,2021-03-06,18:00,1,4
1555,2021-03-06,19:00,1,5
1556,2021-03-06,20:00,1,6
1557,2021-03-06,21:00,0,6
1558,2021-03-06,22:00,0,6
1559,2021-03-06,23:00,0,6
1560,2021-03-07,0:00,0,0
1561,2021-03-07,1:00,1,1
1562,2021-03-07,2:00,0,1
1563,2021-03-07,3:00,1,2
1564,2021-03-07,4:00,0,2
1565,2021-03-07,5:00,0,2
1566,2021-03-07,6:00,0,2
1567,2021-03-07,7:00,0,2
1568,2021-03-07,8:00,0,2
1569,2021-03-07,9:00,0,2
1570,2021-03-07,10:00,1,3
1571,2021-03-07,11:00,0,3
1572,2021-03-07,12:00,1,4
1573,2021-03-07,13:00,0,4
1574,2021-03-07,14:00,0,4
1575,2021-03-07,15:00,1,5
1576,2021-03-07,16:00,0,5
1577,2021-03-07,17:00,1,6
1578,2021-03-07,18:00,0,6
1579,2021-03-07,19:00,0,6
1580,2021-03-07,20:00,1,7
1581,2021-03-07,21:00,0,7
1582,2021-03-07,22:00,1,8
1583,2021-03-07,23:00,0,8
1584,2021-03-08,0:00,0,0
1585,2021-03-08,1:00,0,0
1586,2021-03-08,2:00,0,0
1587,2021-03-08,3:00,1,1
1588,2021-03-08,4:00,1,2
1589,2021-03-08,5:00,0,2
1590,2021-03-08,6:00,1,3
1591,2021-03-08,7:00,0,3
1592,2021-03-08,8:00,1,4
1593,2021-03-08,9:00,0,4
1594,2021-03-08,10:00,0,4
1595,2021-03-08,11:00,0,4
1596,2021-03-08,12:00,0,4
1597,2021-03-08,13:00,0,4
1598,2021-03-08,14:00,0,4
1599,2021-03-08,15:00,0,4
1600,2021-03-08,16:00,0,4
1601,2021-03-08,17:00,1,5
1602,2021-03-08,18:00,0,5
1603,2021-03-08,19:00,1,6
